codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf
103043,,ST-101-BF,"×5 Blísters con 5 seguetas zanco “T” para madera, 10",×5 Blísters con 5 seguetas zanco “T” para madera,,,10,175,195,215,215,,True,alta,False,325,True
103044,,ST-308-B,,,,,,,,,,,False,baja,True,,False
103045,,ST-101-AO,,,,,,,,,,,False,baja,True,,False
103046,,ST-344-D,"×5 Blísters con 5 seguetas zanco “T” para madera, 6",×5 Blísters con 5 seguetas zanco “T” para madera,,,6,120,130,145,145,,True,alta,False,325,True
103047,,ST-121-BF,"×5 Blísters con 5 seguetas zanco “T” para metal, 12",×5 Blísters con 5 seguetas zanco “T” para metal,,,12,175,215,215,215,,True,alta,False,325,True
103048,,ST-121-AF,"×5 Blísters con 5 seguetas zanco “T” para metal, 21",×5 Blísters con 5 seguetas zanco “T” para metal,,,21,175,195,215,215,,True,alta,False,325,True
103049,,ST-345-XF,"×5 Blíster con 5 seguetas zanco “T” para uso general, 5 – 10",×5 Blíster con 5 seguetas zanco “T” para uso general,,,5 – 10,175,215,215,215,,True,alta,False,325,True
103058,,CEYE-6,"Cepillo escofina para muros de yeso, 6""","Cepillo escofina para muros de yeso, 6""",,,,185,205,225,225,,True,alta,False,91,True
103059,,M-3866,"Extensiones, 9 mm, 10"" (25 1=) 15 mm","Extensiones, 9 mm",,,"10"" (25 1=) 15 mm",200,220,240,240,,True,alta,False,128,True
103060,,CM-1/2T,,,,,,,,,,,False,baja,True,,False
103066,,ROEL-30A,"Rotomartillo SDS Plus, 3.2 Joules","Rotomartillo SDS Plus, 3.2 Joules",,,Rotomartillo,1485,1565,1645,1645,,True,alta,False,241,True
103067,,TAL-1/4N,,,,,,770,810,850,850,,False,media,True,243,True
103068,,TAL-1/2N2,,,,,,1485,1645,1645,1645,,False,media,True,243,True
103070,,ST-113-A,"×5 Blíster con 5 seguetas zanco “T” para material suave, NA",×5 Blíster con 5 seguetas zanco “T” para material suave,,,NA,77,95,95,95,,True,alta,False,325,True
103076,,SACRI-100N,"60 Selladores acrílicos, Negro `",60 Selladores acrílicos,,,Negro `,65,72,79,79,,True,alta,False,352,True
103080,,M-3867,"Extensiones, 9 mm, 15"" (38 1=) 15 mm","Extensiones, 9 mm",,,"15"" (38 1=) 15 mm",240,265,290,290,,True,alta,False,128,True
103081,,CB-SOPLA-650,,,,,,,,,,,False,baja,True,,False
103086,,LI-CA-460R,"Linterna LED recargable , tipo minero, 460 lm, 94 g","Linterna LED recargable , tipo minero, 460 lm",,,94 g,225,245,270,270,,True,alta,False,204,True
103087,,LI-CA-270R,"Linterna LED recargable , tipo minero, 270 lm, 70 g","Linterna LED recargable , tipo minero, 270 lm",,,70 g,200,220,240,240,,True,alta,False,204,True
103088,,LINAR-410,"Linterna LED recargable , con luz de emergencia, 400 lm, 220 g","Linterna LED recargable , con luz de emergencia, 400 lm",,,220 g,275,300,330,330,,True,alta,False,202,True
103089,,LI-CA-325R,"Linterna LED recargable , tipo minero, 325 lm, 180 g","Linterna LED recargable , tipo minero, 325 lm",,,180 g,240,265,290,290,,True,alta,False,204,True
103092,,LIN-13,Cámaras en operación,Cámaras en operación,,,,129,143,158,158,,True,alta,False,349,True
103108,,JD-1/4X21MP,mixto con matraca 21 piezas,mixto con matraca 21 piezas,,,,575,635,700,700,,True,alta,True,128,True
103109,,JD-3/8X21MP,mixto con matraca 21 piezas,mixto con matraca 21 piezas,,,,835,920,1015,1015,,True,alta,True,128,True
103110,,JD-1/2X21MP,mixto con matraca 21 piezas,mixto con matraca 21 piezas,,,,1150,1265,1390,1390,,True,alta,True,128,True
103112,,BAS-80PLA,,,,,,,,,,,False,baja,True,,False
103114,,CP-8X,"i|sx″ k|ut″ i|z″, b (20 cm)",i|sx″ k|ut″ i|z″,,,b (20 cm),210,250,250,250,,True,alta,False,116,True
103116,,BASE-5EA,,,,,,,,,,,False,baja,True,,False
103117,,LI-CA-125R,"Linterna LED recargable , tipo minero, 350 lm, 70 g","Linterna LED recargable , tipo minero, 350 lm",,,70 g,175,215,215,215,,True,alta,False,204,True
103131,,BASE-40U,,,,,,,,,,,False,baja,True,,False
103141,,PF-500M,,,,,,175,195,215,215,,False,media,True,330,True
103142,,ESTU-2,,,,,,,,,,,False,baja,True,,False
103143,,ESTU-3,,,,,,,,,,,False,baja,True,,False
103144,,ESTU-4,,,,,,,,,,,False,baja,True,,False
103158,,PE-CA,,,,,,,,,,,False,baja,True,,False
103164,,COPO-1,"Colector de polvo, 1 HP","Colector de polvo, 1 HP",,,,7100,7450,7800,7800,,True,alta,False,229,True
103165,,COPO-2,"Colector de polvo, 2 HP","Colector de polvo, 2 HP",,,,9650,10150,10650,10650,,True,alta,False,229,True
103170,,TALA-3/8N,,,,,,880,970,970,970,,False,media,True,243,True
103179,,CB-ROEL-30A,,,,,,,,,,,False,baja,True,,False
103180,,INT-ROEL-30A,"Rotomartillo SDS Plus, 3.2 Joules, Interruptor","Rotomartillo SDS Plus, 3.2 Joules",,,Interruptor,113,123,135,135,,True,alta,False,241,True
103183,,CB-LIOR-1/4A3,,,,,,,,,,,False,baja,True,,False
103189,,SETE-20,,,,,300 W 20 cm 33 × 8 × 23 cm 2 kg,515,565,625,625,,False,media,True,41,True
103192,,D-7332-ML,,,,,,,,,,,False,baja,True,,False
103193,,D-7334-ML,Dados largos de impacto,Dados largos de impacto,,,,150,165,180,180,,True,alta,True,131,True
103194,,D-7336-ML,Dados largos de impacto,Dados largos de impacto,,,,150,165,180,180,,True,alta,True,131,True
103196,,NI-5470,Nudos universales de impacto Extensiones de impacto,Nudos universales de impacto Extensiones de impacto,,,,250,275,300,300,,True,alta,False,131,True
103197,,NI-5670,Nudos universales de impacto Extensiones de impacto,Nudos universales de impacto Extensiones de impacto,,,,415,455,505,505,,True,alta,False,131,True
103198,,DIA-120,,,,,,,,,,,False,baja,True,,False
103199,,DIA-170,,,,,,,,,,,False,baja,True,,False
103202,,SELO-20T,,,,,,,,,,,False,baja,True,,False
103203,,SELO-30T,,,,,,,,,,,False,baja,True,,False
103204,,AHO-52,,50:1,,,,4700,4900,5150,5150,,False,media,True,227,True
103205,,DES-45M,,,,,,6050,6350,6650,6650,,False,media,True,269,True
103207,,PPT-10JC,"Pinza de presión 10"", palanca larga tipo japonés, 10 (25 cm) \ (50 mm) 36","Pinza de presión 10"", palanca larga tipo japonés",,,10 (25 cm) \ (50 mm) 36,160,195,195,195,,True,alta,False,304,True
103208,,PPT-10JR,"Pinza de presión 10"", palanca larga tipo japonés, 10 (25 cm) \ (50 mm)","Pinza de presión 10"", palanca larga tipo japonés",,,10 (25 cm) \ (50 mm),160,175,195,195,,True,alta,False,304,True
103214,,BSC-7/8,"Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno, o⁄z (22 mm)",Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno,,,o⁄z (22 mm),85,95,105,105,,True,alta,True,71,True
103215,,BSC-1-1/8,"Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno, 1 i⁄z (29 mm)",Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno,,,1 i⁄z (29 mm),105,115,125,125,,True,alta,True,71,True
103216,,BSC-1-3/8,"Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno, 1 k⁄z (35 mm)",Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno,,,1 k⁄z (35 mm),130,145,160,160,,True,alta,True,71,True
103217,,BPR-BSC,"Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno, im⁄xv (6 mm)",Brocasierras de carburo de tungsteno Juego de 3 brocasierras de carburo de tungsteno,,,im⁄xv (6 mm),26,29,32,32,,True,alta,False,71,True
103218,,KIT-BSC-3,"Juego de 3 brocasierras de carburo de tungsteno, 1",Juego de 3 brocasierras de carburo de tungsteno,,,1,360,435,435,435,,True,alta,False,71,True
103220,,SETE-30,,,,,400 W 30 cm 45 × 9 × 26 cm 3 kg,715,870,870,870,,False,media,True,41,True
103230,,FRO-10R,"24 h Fijadores de roscas, Permanente Rojo Caliente : 15 lb- Frío : 22 lb-",24 h Fijadores de roscas,,,Permanente Rojo Caliente : 15 lb- Frío : 22 lb-,50,55,60,60,,True,alta,False,352,True
103231,,FRO-10A,"24 h Fijadores de roscas, Removible Azul Caliente : 4 lb- Frío : 11 lb-",24 h Fijadores de roscas,,,Removible Azul Caliente : 4 lb- Frío : 11 lb-,50,55,60,60,,True,alta,False,352,True
103232,,ROD-400,Rodilleras impermeables livianas y de alta movilidad,Rodilleras impermeables livianas y de alta movilidad,,,,335,365,400,400,,True,alta,False,347,True
103237,,VICO-55,"motor a gasolina, 163 cc , 5.5 HP","motor a gasolina, 163 cc , 5.5 HP",TRUPER,,,14250,14950,15750,15750,,True,alta,False,227,True
103240,,BAT-20A2,"Baterías de ion litio para máquinas inalámbricas, 20 V","Baterías de ion litio para máquinas inalámbricas, 20 V",TRUPER,,,380,400,420,420,,True,alta,False,277,True
103241,,CARD-20A,Cargador de doble puerto,Cargador de doble puerto,TRUPER,,,440,460,485,485,,True,alta,False,277,True
103242,,CARA-20A,Cargador de carga rápida,Cargador de carga rápida,,,,800,840,880,880,,True,alta,False,277,True
103243,,DESI-40A,,,,,,,,,,,False,baja,True,,False
103245,,PODI-40A,,,,,Podadora 1,6550,6850,7200,7200,,False,media,True,273,True
103267,,PICE-13,"Pigmentos para cemento, 1 kg, Azul","Pigmentos para cemento, 1 kg",TRUPER,,Azul,107,117,127,127,,True,alta,False,298,True
103270,,BAMO-3816,"Barras para motosierra, MOT-3816",Barras para motosierra,,,MOT-3816,525,575,635,635,,True,alta,False,275,True
103271,,BAMO-3818,"Barras para motosierra, MOT-3818",Barras para motosierra,,,MOT-3818,565,625,690,690,,True,alta,False,275,True
103273,,CAMO-3816,"Cadenas para motosierra, MOT-3816",Cadenas para motosierra,,,MOT-3816,425,465,515,515,,True,alta,False,275,True
103274,,CAMO-3818,"Cadenas para motosierra, MOT-3818",Cadenas para motosierra,,,MOT-3818,465,515,565,565,,True,alta,False,275,True
103275,,CB-MOT-38,"Carburadores para motosierra, MOT-3816",Carburadores para motosierra,,,MOT-3816,705,775,855,855,,True,alta,False,275,True
103277,,GATI-1,,12 t 6 t 3 t 2 t,,,,335,400,400,400,,False,media,True,177,True
103278,,GEN-200,,,,,,,,,,,False,baja,True,,False
103279,,GEN-201,,,,,,,,,,,False,baja,True,,False
103303,,SOPLI-40A,,Cargador de carga rápida,,,NOM-001-SCFI,,,,,,False,baja,True,277,True
103312,,DIRO-510,"Paquetes con 5 discos de lija 5"" , con perforaciones, 100","Paquetes con 5 discos de lija 5"" , con perforaciones",,,100,45,50,55,55,,True,alta,False,196,True
103313,,DIRO-515,"Paquetes con 5 discos de lija 5"" , con perforaciones, 150","Paquetes con 5 discos de lija 5"" , con perforaciones",,,150,45,50,55,55,,True,alta,False,196,True
103314,,DIRO-522,"Paquetes con 5 discos de lija 5"" , con perforaciones, 220","Paquetes con 5 discos de lija 5"" , con perforaciones",,,220,45,50,55,55,,True,alta,False,196,True
103315,,DIRO-540,,,,,,,,,,,False,baja,True,,False
103320,,R-COMP-50LV,"Refacciones para compresores, 2 Ruedas 7"" × 1 1⁄2"" COMP-80LVyCOMP-50LV 1 2",Refacciones para compresores,,,"2 Ruedas 7"" × 1 1⁄2"" COMP-80LVyCOMP-50LV 1 2",325,390,390,390,,True,alta,False,99,True
103321,,R-COMP-60LB,,"2 Ruedas 8"" × 1 q⁄sx"" de repuesto para COMP-120LH y COMP-60LB",,,,435,475,525,525,,False,media,True,98,True
103322,,TORAU-2,,,,,,,,,,,False,baja,True,,False
103324,,R-COMP-50LT,"Refacciones para compresores, 2 Ruedas 7 1⁄2"" × 1 1⁄2"" COMP-50LT 1 2",Refacciones para compresores,,,"2 Ruedas 7 1⁄2"" × 1 1⁄2"" COMP-50LT 1 2",325,390,390,390,,True,alta,False,99,True
103328,,PCT-8K,,,,,,,,,,,False,baja,True,,False
103329,,PCT-8,,,,,,,,,,,False,baja,True,,False
103332,,CB-TAL-1/2N2,"Carbones NUEVOS, TAL-12N2",Carbones NUEVOS,,,TAL-12N2,46,51,56,56,,True,alta,True,257,True
103333,,CB-TAL-1/4N,"Carbones NUEVOS, TAL-14N",Carbones NUEVOS,,,TAL-14N,46,51,56,56,,True,alta,True,257,True
103334,,CB-TALA-3/8N,"Carbones NUEVOS, TALA-38N",Carbones NUEVOS,,,TALA-38N,46,51,56,56,,True,alta,True,257,True
103336,,KIT-RE5-20,,,,,,105,125,125,125,,False,media,True,41,True
103337,,KIT-RE5-30,,,,,,135,165,165,165,,False,media,True,41,True
103351,,PE-CA-61,,,,,,,,,,,False,baja,True,,False
103352,,PE-CA-62,,,,,,,,,,,False,baja,True,,False
103355,,PRE-1/6R,,,,,,,,,,,False,baja,True,,False
103356,,PRE-1/3S,,,,,,,,,,,False,baja,True,,False
103357,,PE-CA-65,,,,,,,,,,,False,baja,True,,False
103358,,LL-BRO-1/4,,,,,,,,,,,False,baja,True,,False
103359,,BRO-1/4X,,,,,,,,,,,False,baja,True,,False
103361,,CO-70PX,"Concha plástica para carretilla TP-7X, TRUPER EXPERT",,TRUPER EXPERT,Refacciones para carretillas,,,,,,,True,baja,True,,False
103362,,CO-60PX,"Concha plástica para carretilla CAT-60PLX, TRUPER EXPERT",repuesto para carretillas,TRUPER EXPERT,Refacciones para carretillas,CAT-60PLX Tubular,515,625,625,625,,True,alta,True,88,True
103364,,BAS-M-60X,,,,,,,,,,,False,baja,True,,False
103365,,SL-7X/8,,,,,,,,,,,False,baja,True,,False
103366,,SWS-7,,,,,,,,,,,False,baja,True,,False
103367,,EP-30X,,,,,,,,,,,False,baja,True,,False
103370,,MG-MD-20,,an6os Bara marros,,,20 lb,170,185,205,205,,False,baja,True,222,True
103372,,ROD-600,Rodilleras de estabilización con soporte para muslos,Rodilleras de estabilización con soporte para muslos,,,,815,895,990,990,,True,alta,False,347,True
103373,,CB-SINCO-10-3,,,,,,,,,,,False,baja,True,,False
103375,,CB-SINCO-12,,,,,,,,,,,False,baja,True,,False
103376,,REP-CEYE-6,"Cepillo escofina para muros de yeso, 6""","Cepillo escofina para muros de yeso, 6""",,,,59,65,72,72,,True,alta,False,91,True
103377,,COM-CBA,"puerto y 2 baterías para máquinas inalámbricas, 20 V","puerto y 2 baterías para máquinas inalámbricas, 20 V",,,,1190,1250,1315,1315,,True,alta,False,277,True
103380,,CB-ASP-03N,,,,,,,,,,,False,baja,True,,False
103384,,CB-ASP-04N,"Bolsa con 2 carbones de repuesto para ASP-04N,TRUPER",,TRUPER,Carbones de repuesto,,,,,,,True,baja,True,,False
103385,,CB-ASP-06N,,,,,,,,,,,False,baja,True,,False
103390,,MAND-CR,Mandril universal para brocasierras cambio rápido,Mandril universal para brocasierras cambio rápido,,,,225,245,270,270,,True,alta,False,71,True
103391,,KC-MOT-38,"Kit de mantenimiento para carburador, MOT-3816",Kit de mantenimiento para carburador,,,MOT-3816,335,365,400,400,,True,alta,False,275,True
103404,,CU-CANT-6B,"Canteadora de banco , 6"" 2 HP, 2 Cuchillas","Canteadora de banco , 6"" 2 HP",,,2 Cuchillas,1115,1230,1350,1350,,True,alta,False,229,True
103407,,DIRO-064,"Paquetes con 5 discos de lija 6"" , ciegos, 40","Paquetes con 5 discos de lija 6"" , ciegos",,,40,59,65,72,72,,True,alta,False,196,True
103408,,DIRO-066,"Paquetes con 5 discos de lija 6"" , ciegos, 60","Paquetes con 5 discos de lija 6"" , ciegos",,,60,59,65,72,72,,True,alta,False,196,True
103409,,DIRO-068,"Paquetes con 5 discos de lija 6"" , ciegos, 80","Paquetes con 5 discos de lija 6"" , ciegos",,,80,59,65,72,72,,True,alta,False,196,True
103410,,DIRO-0610,"Paquetes con 5 discos de lija 6"" , ciegos, 100","Paquetes con 5 discos de lija 6"" , ciegos",,,100,59,65,72,72,,True,alta,False,196,True
103411,,DIRO-0612,"Paquetes con 5 discos de lija 6"" , ciegos, 120","Paquetes con 5 discos de lija 6"" , ciegos",,,120,59,65,72,72,,True,alta,False,196,True
103412,,DIRO-0615,"Paquetes con 5 discos de lija 6"" , ciegos, 150","Paquetes con 5 discos de lija 6"" , ciegos",,,150,59,65,72,72,,True,alta,False,196,True
103413,,DIRO-0618,"Paquetes con 5 discos de lija 6"" , ciegos, 180","Paquetes con 5 discos de lija 6"" , ciegos",,,180,59,65,72,72,,True,alta,False,196,True
103414,,DIRO-0622,"Paquetes con 5 discos de lija 6"" , ciegos, 220","Paquetes con 5 discos de lija 6"" , ciegos",,,220,59,65,72,72,,True,alta,False,196,True
103415,,DIRO-0624,,,,,,,,,,,False,baja,True,,False
103416,,DIRO-0632,,,,,,,,,,,False,baja,True,,False
103417,,DIRO-0640,,,,,,,,,,,False,baja,True,,False
103418,,DIRO-0660,,,,,,,,,,,False,baja,True,,False
103419,,DIRO-054,"Paquetes con 5 discos de lija 5"" , ciegos, 40","Paquetes con 5 discos de lija 5"" , ciegos",,,40,39,43,47,47,,True,alta,False,196,True
103420,,BOR-PULA-6A,,,,,,,,,,,False,baja,True,,False
103421,,DIRO-056,"Paquetes con 5 discos de lija 5"" , ciegos, 60","Paquetes con 5 discos de lija 5"" , ciegos",,,60,39,43,47,47,,True,alta,False,196,True
103422,,DIRO-058,"Paquetes con 5 discos de lija 5"" , ciegos, 80","Paquetes con 5 discos de lija 5"" , ciegos",,,80,39,43,47,47,,True,alta,False,196,True
103423,,DIRO-0510,"Paquetes con 5 discos de lija 5"" , ciegos, 100","Paquetes con 5 discos de lija 5"" , ciegos",,,100,39,43,47,47,,True,alta,False,196,True
103424,,DIRO-0512,"Paquetes con 5 discos de lija 5"" , ciegos, 120","Paquetes con 5 discos de lija 5"" , ciegos",,,120,39,43,47,47,,True,alta,False,196,True
103425,,DIRO-0515,"Paquetes con 5 discos de lija 5"" , ciegos, 150","Paquetes con 5 discos de lija 5"" , ciegos",,,150,39,43,47,47,,True,alta,False,196,True
103426,,DIRO-0518,"Paquetes con 5 discos de lija 5"" , ciegos, 180","Paquetes con 5 discos de lija 5"" , ciegos",,,180,39,43,47,47,,True,alta,False,196,True
103427,,DIRO-0522,"Paquetes con 5 discos de lija 5"" , ciegos, 220","Paquetes con 5 discos de lija 5"" , ciegos",,,220,39,43,47,47,,True,alta,False,196,True
103428,,DIRO-0524,,,,,,,,,,,False,baja,True,,False
103429,,DIRO-0532,,,,,,,,,,,False,baja,True,,False
103430,,DIRO-0540,,,,,,,,,,,False,baja,True,,False
103431,,DIRO-0560,,,,,,,,,,,False,baja,True,,False
103432,,BD-6,"Brocas diamantadas Juego de 4 brocas diamantadas y guía, k⁄sx i⁄v (6 mm)",Brocas diamantadas Juego de 4 brocas diamantadas y guía,,,k⁄sx i⁄v (6 mm),90,100,110,110,,True,alta,False,71,True
103433,,BD-8,"Brocas diamantadas Juego de 4 brocas diamantadas y guía, q⁄ut m⁄sx (8 mm)",Brocas diamantadas Juego de 4 brocas diamantadas y guía,,,q⁄ut m⁄sx (8 mm),110,120,130,130,,True,alta,False,71,True
103434,,BD-10,"Brocas diamantadas Juego de 4 brocas diamantadas y guía, m⁄sx k⁄z (10 mm)",Brocas diamantadas Juego de 4 brocas diamantadas y guía,,,m⁄sx k⁄z (10 mm),125,137,152,152,,True,alta,False,71,True
103435,,BD-12,"Brocas diamantadas Juego de 4 brocas diamantadas y guía, m⁄sx i⁄t (13 mm)",Brocas diamantadas Juego de 4 brocas diamantadas y guía,,,m⁄sx i⁄t (13 mm),145,160,175,175,,True,alta,False,71,True
103436,,JBD-4,Juego de 4 brocas diamantadas y guía,Juego de 4 brocas diamantadas y guía,,,,585,645,710,710,,True,alta,False,71,True
103437,,JBC-8,,,,,,315,345,380,380,,False,media,True,73,True
103438,,ES-PULA-5,,,,,,,,,,,False,baja,True,,False
103439,,ES-PULA-7,,,,,,,,,,,False,baja,True,,False
103450,,FIL-COM-25/50Q,,Refacciones para compresores COMP-50Q y COMP-25Q,,,COMP-50Q y COMP-25Q,85,105,105,105,,False,media,True,97,True
103451,,VAR-COM-25/50Q,,Refacciones para compresores COMP-50Q y COMP-25Q,,,y COMP-25Q,150,180,180,180,,False,baja,True,97,True
103458,,MAL-1,,,,,,,,,,,False,baja,True,,False
103473,,CB-LIOR-1/4N2,,,,,,,,,,,False,baja,True,,False
103474,,SIRC-5,"Sierra ranuradora de concreto 5"" , 1,500 W","Sierra ranuradora de concreto 5"" , 1,500 W",TRUPER,,,2150,2250,2350,2350,,True,alta,False,244,True
103476,,LR-SA1,,,,,,,,,,,False,baja,True,,False
103477,,LR-SA3,,,,,,,,,,,False,baja,True,,False
103478,,LR-SA5,,,,,,,,,,,False,baja,True,,False
103479,,LR-SC1,,,,,,,,,,,False,baja,True,,False
103480,,LR-SC5,,,,,,,,,,,False,baja,True,,False
103481,,LR-SD5,,,,,,,,,,,False,baja,True,,False
103482,,LR-SF3,,,,,,,,,,,False,baja,True,,False
103483,,LR-SF5,,,,,,,,,,,False,baja,True,,False
103484,,LR-SG5,,,,,,,,,,,False,baja,True,,False
103485,,F1-DES-45M,,para desbrozadora DES-45M,,,,59,65,72,72,,False,media,True,269,True
103486,,F2-DES-45M,,,,,,,,,,,False,baja,True,,False
103487,,CB-DES-45M,,,,,6 ]`,390,,390,390,,False,media,True,269,True
103488,,DB-DES-45M,,,,,,,,,,,False,baja,True,,False
103489,,MS-DES-45M,,,,,,,,,,,False,baja,True,,False
103490,,CS-DES-45M,,,,,,,,,,,False,baja,True,,False
103491,,F1-SOPLA-53,"Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila, Filtro de fieltro","Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila",,,Filtro de fieltro,48,53,58,58,,True,alta,False,276,True
103492,,F2-SOPLA-53,"Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila, Filtro de espuma","Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila",,,Filtro de espuma,9,10,11,11,,True,alta,False,276,True
103493,,CB-SOPLA-53,"Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila, Carburador","Sopladora con motor a gasolina de 53 cc , 2.5 HP , tipo mochila",,,Carburador,359,394,434,434,,True,alta,False,276,True
103500,,LR-SH1,,,,,,,,,,,False,baja,True,,False
103501,,LR-SH5,,,,,,,,,,,False,baja,True,,False
103502,,LR-SL4,,,,,,,,,,,False,baja,True,,False
103503,,JLR-6,,,,,,2400,2650,2900,2900,,False,media,True,320,True
103504,,CH-VICO-6,"de concreto, 6 m","de concreto, 6 m",,,,2600,2850,3150,3150,,True,alta,False,227,True
103518,,BA-10-AHO-52,Barrenas para ahoyadoramotoperforadora,Barrenas para ahoyadoramotoperforadora,,,,1025,1125,1240,1240,,True,alta,False,227,True
103519,,BA-20-AHO-52,Barrenas para ahoyadoramotoperforadora,Barrenas para ahoyadoramotoperforadora,,,,1395,1535,1685,1685,,True,alta,False,227,True
103552,,IMP-1/2A,,,,,,1050,1100,1150,1150,,False,media,True,251,True
103554,,DESI-40AS,,,,,,,,,,,False,baja,True,,False
103555,,SOPLI-40AS,,Cargador de carga rápida,,,NOM-001-SCFI,,,,,,False,baja,True,277,True
103556,,CE-BOS-1/2LM-2,,,,,,,,,,,False,baja,True,,False
103557,,CE-BOS-1LM-2,,,,,,,,,,,False,baja,True,,False
103558,,CE-BOS-1-1/2LM-2,,,,,,,,,,,False,baja,True,,False
103559,,CE-BOS-2LM-2,,,,,,,,,,,False,baja,True,,False
103570,,PCR-6,"Pinza de corte al ras, 6 (15 cm)",Pinza de corte al ras,,,6 (15 cm),125,137,152,152,,True,alta,False,300,True
103571,,CE-BOS-3LM-2,,,,,,,,,,,False,baja,True,,False
103572,,CE-BOS-5-1/2LM-2,,,,,,,,,,,False,baja,True,,False
103573,,"EMFD-1,2",,Fumigadores domésticos,,,NA NA,28,31,34,34,,False,baja,True,194,True
103574,,EMFD-2X,"Empaques de repuesto para FDO-2X, TRUPER EXPERT",Fumigador,TRUPER EXPERT,Fumigadores I Juegos de herramientas básicas,NA NA,63,69,76,76,,True,alta,True,194,True
103575,,DIA-250AE,Diablo con base abatible,Diablo con base abatible,,,,2950,3250,3600,3600,,True,alta,False,148,True
103576,,STJ-12,"Serrucho tipo japonés mango Comfort Grip, 14 7 [\ (30 cm)",Serrucho tipo japonés mango Comfort Grip,,,14 7 [\ (30 cm),175,195,215,215,,True,alta,False,350,True
103577,,JBS-9C,,,,,,1950,2150,2350,2350,,False,media,True,69,True
103580,,MOTO-A3,Herramienta rotativa con 97 accesorios,Herramienta rotativa con 97 accesorios,,,,550,580,610,610,,True,alta,False,254,True
103581,,MOTO-A3K,Herramienta rotativa con 211 accesorios,Herramienta rotativa con 211 accesorios,,,,660,730,730,730,,True,alta,False,254,True
103582,,LLMA-16C,"Llana de magnesio, 16"" × 3 1⁄v"" (40 × 8 cm) borde cuadrado","Llana de magnesio, 16"" × 3 1⁄v"" (40 × 8 cm) borde cuadrado",,,,315,345,380,380,,True,alta,False,209,True
103583,,LLMA-16R,"Llana de magnesio, 16"" × 3 1⁄v"" (40 × 8 cm) borde redondo","Llana de magnesio, 16"" × 3 1⁄v"" (40 × 8 cm) borde redondo",,,,339,369,404,404,,True,alta,False,209,True
103592,,ROEL-60A,"Rotomartillo SDS Plus, 6 Joules","Rotomartillo SDS Plus, 6 Joules",,,Rotomartillo,1925,2025,2125,2125,,True,alta,False,241,True
103594,,ADI-14,Adaptador angular para destornilladores de impacto,Adaptador angular para destornilladores de impacto,,,,275,330,330,330,,True,alta,False,317,True
103600,,EST-7,"plásticos , uso rudo Estantes, 7 420 kg 60 kg 14.5 kg","plásticos , uso rudo Estantes",,,7 420 kg 60 kg 14.5 kg,1200,1320,1455,1455,,True,alta,False,169,True
103611,,PAD-PULA-5A,,,,,,,,,,,False,baja,True,,False
103612,,REP-DES-45M,,para desbrozadora DES-45M,,,,210,230,250,250,,False,media,True,269,True
103613,,CU-DES-45M,,para desbrozadora DES-45M,,,,110,120,130,130,,False,media,True,269,True
103614,,BOM-MAX,"Bomba manual con manómetro, 120 PSI, TRUPER EXPERT",,TRUPER EXPERT,"Bombas para inflar, adaptadores y bombas extractoras",,,,,,,True,baja,True,,False
103617,,WT-300,,,,,,,,,,,False,baja,True,,False
103618,,WT-175,,,,,,,,,,,False,baja,True,,False
103622,,RED-C18,Red de carga para camioneta de 1.5 t,Red de carga para camioneta de 1.5 t,,,,385,465,465,465,,True,alta,False,25,True
103623,,AD-CU-PODI-40A,,,,,Adaptador de cuchillas 6,117,127,140,140,,False,media,True,273,True
103624,,CU-PODI-40A,,,,,Cuchilla 1,210,230,250,250,,False,media,True,273,True
103625,,BOL-PODI-40A,,,,,Bolsa recolectora 1,650,715,790,790,,False,media,True,273,True
103630,,RED-C24,Red de carga para camioneta de 3.5 t,Red de carga para camioneta de 3.5 t,,,,1795,2175,2175,2175,,True,alta,False,25,True
103632,,PCC-10X,,,,,,,,,,,False,baja,True,,False
103637,,REP-DESI-40A,"Carrete con hilo redondo para desbrozadoras inalámbricas, DESI-40A y DESI-40AS",Carrete con hilo redondo para desbrozadoras inalámbricas,,,DESI-40A y DESI-40AS,105,115,125,125,,True,alta,False,270,True
103642,,MOT-2510T,,"50:1 de 25 cc , 1 HP , barra de 10""",,,,6600,6950,7300,7300,,False,media,True,276,True
