codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf,motivo_revision
18138,,SU-118-A,,X5 Blíster con 5 seguetas zanco “U” para metal,,,24,70,77,85,85,,False,media,True,324,True,descripcion_ambigua;extraccion_ambigua
18139,,SU-118-B,,X5 Blíster con 5 seguetas zanco “U” para metal,,,12,70,77,85,85,,False,media,True,324,True,descripcion_ambigua;extraccion_ambigua
18140,,SU-144-D,,X5 Blísters con 5 seguetas zanco “U” para madera,,,6,70,77,85,85,,False,media,True,324,True,descripcion_ambigua;extraccion_ambigua
18216,,JGO-PEPI-3,,,,,,385,465,465,465,,False,media,True,301,True,descripcion_ambigua;extraccion_ambigua
18229,,METE-500,,×2,,,,515,565,625,625,,False,media,True,284,True,descripcion_ambigua;extraccion_ambigua
18235,,JD-1/4X45P,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18238,,FIRE-1/4,Filtro y regulador de presión de aire,Filtro y regulador de presión de aire,,,,460,510,560,560,,True,alta,True,101,True,discrepancia_clave
18242,,TPN-731-EX,,,,,0.9 kg,935,1030,1130,1130,,False,media,True,104,True,descripcion_ambigua;extraccion_ambigua
18257,,MECH-PR,"Soplete de acero con manguera de 2 m, rosca i|t""","Soplete de acero con manguera de 2 m, rosca i|t""",,,,595,655,720,720,,True,alta,True,366,True,discrepancia_clave
18268,,CLANEU-18-45,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18269,,CLANEU-18-50,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18270,,GRANEU-1/4-13,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,145,160,175,175,,True,alta,True,103,True,discrepancia_clave
18271,,GRANEU-1/4-16,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,175,195,215,215,,True,alta,True,103,True,discrepancia_clave
18272,,GRANEU-1/4-19,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,200,220,240,240,,True,alta,True,103,True,discrepancia_clave
18273,,GRANEU-1/4-22,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,225,245,270,270,,True,alta,True,103,True,discrepancia_clave
18274,,GRANEU-1/4-25,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,240,265,290,290,,True,alta,True,103,True,discrepancia_clave
18275,,GRANEU-1/4-28,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,255,280,310,310,,True,alta,True,103,True,discrepancia_clave
18276,,GRANEU-1/4-32,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,315,345,380,380,,True,alta,True,103,True,discrepancia_clave
18277,,GRANEU-1/4-35,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,345,380,420,420,,True,alta,True,103,True,discrepancia_clave
18278,,GRANEU-1/4-38,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,375,410,450,450,,True,alta,True,103,True,discrepancia_clave
18279,,GRANEU-1/4-40,"Caja con grapas corona i|v"" calibre 18","Caja con grapas corona i|v"" calibre 18",,,,385,425,465,465,,True,alta,True,103,True,discrepancia_clave
18281,,TPN-734H-2K,,,,,5 kg (c@> .cc3E@D8@E),2290,2535,2785,2785,,False,media,True,104,True,descripcion_ambigua;extraccion_ambigua
18282,,GRANEU-3/8-6,"Caja con grapas corona k|z"" calibre 22","Caja con grapas corona k|z"" calibre 22",,,,45,50,55,55,,True,alta,True,103,True,discrepancia_clave
18283,,GRANEU-3/8-8,"Caja con grapas corona k|z"" calibre 22","Caja con grapas corona k|z"" calibre 22",,,,50,55,60,60,,True,alta,True,103,True,discrepancia_clave
18284,,GRANEU-3/8-10,"Caja con grapas corona k|z"" calibre 22","Caja con grapas corona k|z"" calibre 22",,,,64,70,77,77,,True,alta,True,103,True,discrepancia_clave
18333,,PROVO-1,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18334,,PROVO-3,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18335,,PROVO-4,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18342,,PRJ-45,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18343,,PRJ-3X,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18345,,CREM-5/8X35,"con ganchos para remolque, 1,000 kg 2,000 kg 3.5 m 22 mm",con ganchos para remolque,,,"1,000 kg 2,000 kg 3.5 m 22 mm",200,220,240,240,,True,alta,True,26,True,discrepancia_clave
18346,,CREM-7/8X45,"con ganchos para remolque, 2,000 kg 3,000 kg 4.5 m 25 mm",con ganchos para remolque,,,"2,000 kg 3,000 kg 4.5 m 25 mm",270,295,325,325,,True,alta,True,26,True,discrepancia_clave
18371,,TX-19,,,,,372,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18372,,TX-21,"Tijera para poda 56 cm,forjada,mgos de madera, TRUPER EXPERT",,TRUPER EXPERT,Tijeras para poda,372,,,,,,True,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
18374,,MA-TX19,"Mariposa de repuesto para tijera TX-19, TRUPER EXPERT",,TRUPER EXPERT,Tijeras para poda,372,,,,,,True,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
18375,,MA-TX21,"Mariposa de repuesto para tijera TX-21, TRUPER EXPERT",,TRUPER EXPERT,Tijeras para poda,372,,,,,,True,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
18376,,T-17,,,,,372,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18377,,T-19,,,,,372,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18389,,TE-19S,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18390,,TE-19W,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18397,,TB-17,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18398,,TB-19,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18412,,TAP-DES-550,,"(33 cm) 9""",,,,77,85,95,95,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18413,,RET-DES-550,,"(33 cm) 9""",,,,82,90,100,100,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18414,,REP-DES-550,,"(33 cm) 9""",,,,70,77,85,85,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18436,,CB-DES-1000,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18437,,REP-DES-1000,,"14"" (35 cm) 13""",,,,77,85,95,95,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18438,,TAP-DES-1000,,"14"" (35 cm) 13""",,,,90,100,110,110,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18439,,RET-DES-1000,,"14"" (35 cm) 13""",,,,40,44,48,48,,False,media,True,270,True,descripcion_ambigua;extraccion_ambigua
18452,,T-80,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18453,,T-45,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18456,,T-20,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18457,,T-24,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18459,,T-65,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18460,,T-67,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18462,,T-66,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18463,,T-68,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18465,,T-67X,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18469,,T-45X,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18473,,T-18,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18475,,PR-201,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18476,,PR-202,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18477,,PR-208,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18480,,PR-401,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18482,,PR-409,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18485,,TIOF-8,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18491,,TIPE-6,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18493,,TIMU-8,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18498,,TIOF-6,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18500,,TH-8,"Tijera para hojalatero 8"", TRUPER",para hojalatero Tijeras para hojalatero,TRUPER,"Tijeras de aviación, para hojalatero, industriales, para sastre y electricista",b (20 cm) 4,200,240,240,240,,True,alta,True,368,True,discrepancia_descripcion
18501,,TH-10,"Tijera para hojalatero 10"", TRUPER",para hojalatero Tijeras para hojalatero,TRUPER,"Tijeras de aviación, para hojalatero, industriales, para sastre y electricista",[Y (25 cm) 4,240,290,290,290,,True,alta,True,368,True,discrepancia_descripcion
18541,,T-570,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18542,,T-580,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18543,,T-585,,,,,371,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18544,,T-595,,,,,371,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18545,,T-5100,,,,,371,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
18546,,DR-5/16X10B,"planos , mango Comfort Grip, m|sx 14 3⁄8"" × 10""","planos , mango Comfort Grip",,,"m|sx 14 3⁄8"" × 10""",77,85,95,95,,True,alta,True,139,True,discrepancia_clave
18547,,DP-1/8X2-1/2B,"de cruz , mango Comfort Grip Desarmadores planos , mango Comfort Grip, i|z 5 3⁄8"" × 2 1⁄2""","de cruz , mango Comfort Grip Desarmadores planos , mango Comfort Grip",,,"i|z 5 3⁄8"" × 2 1⁄2""",29,32,35,35,,True,alta,True,139,True,discrepancia_clave
18548,,DP-5/16X6B,,"planos , mango Comfort Grip",,,,,,,,,False,baja,True,139,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
18549,,DG-1/8X4-1/2B,"Juego de desarmadores Comfort Grip y de joyero, 14 piezas cabinet , mango Comfort Grip, i|z 7 3⁄8"" × 4 1⁄2""","Juego de desarmadores Comfort Grip y de joyero, 14 piezas cabinet , mango Comfort Grip",,,"i|z 7 3⁄8"" × 4 1⁄2""",32,35,38,38,,True,alta,True,139,True,discrepancia_clave
18564,,TIMU-8E,"Tijera 8"" multiusos,cuchilla dentada,acero inoxidable,TRUPER",,TRUPER,"Tijeras multiusos, para oficina, estilista y escolar",,,,,,,True,baja,True,,False,no_encontrado_en_pdf
18603,,CB-ROU-NX2,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18620,,ZP-5,,E o,,,,235,255,280,280,,False,media,True,378,True,descripcion_ambigua;extraccion_ambigua
18622,,TP-5,,r 5 lb (2.3 kg),,,,275,330,330,330,,False,media,True,378,True,descripcion_ambigua;extraccion_ambigua
18630,,ZP-7M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18631,,TP-2.5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18632,,TH-2.5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18646,,ZP-5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18647,,TP-5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18648,,TH-5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18649,,PP-5M,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18650,,SCR-4,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18651,,DICOF-4510M,"Disco abrasivo de corte preciso multimat 4-1/2"" x 1mm TRUPER","Disco de corte preciso multimaterial , 4 1⁄2 "" Discos de carburo de tungsteno multimaterial",TRUPER,"Discos abrasivos de corte preciso para metal, acero inoxidable, multimaterial y de diamante","^ i|t 1 mm 13,200 rpm",20,22,24,24,,True,alta,True,152,True,discrepancia_descripcion
18652,,SCR-7,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18657,,CB-ROU-N3,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18658,,SCR-4D,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
18660,,SCR-7D,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19005,,COMP-60LB,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19013,,MAN-PI-5-1/4,"de PVC para compresor, Mangueras general, 5 m","de PVC para compresor, Mangueras general",,,5 m,145,160,175,175,,True,alta,True,101,True,discrepancia_clave
19014,,MAN-PI-10-1/4,"de PVC para compresor, Mangueras general, 10 m i⁄v 2.5 mm 95 g","de PVC para compresor, Mangueras general",,,10 m i⁄v 2.5 mm 95 g,225,245,270,270,,True,alta,True,101,True,discrepancia_clave
19015,,MAN-PI-15-1/4,"de PVC para compresor, Mangueras general, 15 m","de PVC para compresor, Mangueras general",,,15 m,305,335,365,365,,True,alta,True,101,True,discrepancia_clave
19016,,MAN-AP-10-3/8,"de hule para compresor rudo, 10 m k⁄z 3.5 mm 270 g",de hule para compresor rudo,,,10 m k⁄z 3.5 mm 270 g,450,495,545,545,,True,alta,True,101,True,discrepancia_clave
19017,,MAN-AP-15-3/8,"de hule para compresor rudo, 15 m",de hule para compresor rudo,,,15 m,585,645,710,710,,True,alta,True,101,True,discrepancia_clave
19021,,REMAN-3/8,"Juego para reparar mangueras de 3⁄8""","Juego para reparar mangueras de 3⁄8""",,,,117,127,140,140,,True,alta,True,107,True,discrepancia_clave
19024,,NIPLE,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19025,,COPLE,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19031,,PA-NB,"estándar Colores, Negro brillante",estándar Colores,,,Negro brillante,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19032,,PA-BB,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19033,,PA-NM,"estándar Colores, Negro mate",estándar Colores,,,Negro mate,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19034,,PA-BM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19036,,PA-TR,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19037,,PA-NA,Colores neón,Colores neón,,,,,,,,,False,media,True,298,True,discrepancia_clave;extraccion_ambigua;precio_no_recuperado
19038,,PA-AH,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19039,,PA-AZ,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19040,,PA-RO,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19041,,PA-AU,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19042,,PA-AM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19043,,PA-MA,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19044,,PA-GO,"estándar Colores, Gris oscuro",estándar Colores,,,Gris oscuro,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19045,,PA-GC,"estándar Colores, Gris claro",estándar Colores,,,Gris claro,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19046,,PA-VM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19047,,PA-VH,,Colores para altas temperaturas,,,,,,,,,False,baja,True,298,True,clave_ambigua;discrepancia_clave;extraccion_ambigua;precio_no_recuperado
19048,,PA-VE,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19049,,PA-AC,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19050,,PA-TA,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19052,,PA-VI,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19053,,PAM-CR,"metálicos, Cromo",metálicos,,,Cromo,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19054,,PA-NS,"estándar Colores, Negro satín",estándar Colores,,,Negro satín,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19055,,PAP-RO,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19056,,PAP-GR,"estándar Colores, Gris primario",estándar Colores,,,Gris primario,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19059,,PAM-PL,"metálicos, Plata",metálicos,,,Plata,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19060,,PAM-AZ,,Índice de,,,298,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19061,,PAM-VE,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19065,,EP-30,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19066,,PAM-OR,"metálicos, Oro",metálicos,,,Oro,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19067,,PAM-CO,"metálicos, Cobre",metálicos,,,Cobre,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19072,,PAF-NA,"Colores neón, Naranja",Colores neón,,,Naranja,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19073,,PAF-VE,"Colores neón, Verde",Colores neón,,,Verde,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19074,,PAF-RS,"Colores neón, Rosa",Colores neón,,,Rosa,,,,,,False,media,True,298,True,extraccion_ambigua;precio_no_recuperado
19075,,MAN-R-15,,PU,,,15.2 m,220,240,265,265,,False,media,True,101,True,descripcion_ambigua;extraccion_ambigua
19079,,JAN-18,,"Juego de 18accesorios neumáticos para limpiar , inflar y calibrar",,,"1⁄v"" NPT",385,425,465,465,,False,media,True,106,True,descripcion_ambigua;extraccion_ambigua
19082,,CORAL-HEM-1/4,"Coples, conectores y niples, Hembra","Coples, conectores y niples",,,Hembra,29,32,35,35,,True,alta,True,106,True,discrepancia_clave
19083,,CORAL-MA-1/4,"Coples, conectores y niples, Macho","Coples, conectores y niples",,,Macho,29,32,35,35,,True,alta,True,106,True,discrepancia_clave
19084,,COPLE-HEM-1/4,"Coples, conectores y niples, Hembra","Coples, conectores y niples",,,Hembra,80,88,98,98,,True,alta,True,106,True,discrepancia_clave
19085,,COPLE-MA-1/4,"Coples, conectores y niples, Macho","Coples, conectores y niples",,,Macho,80,88,98,98,,True,alta,True,106,True,discrepancia_clave
19087,,BOCH-MA-1/4,"Cabezas infladoras de llantas Juego para reparar mangueras de 3⁄8"", Macho 6","Cabezas infladoras de llantas Juego para reparar mangueras de 3⁄8""",,,Macho 6,52,62,62,62,,True,alta,True,107,True,discrepancia_clave
19088,,BOCH-HEM-1/4,"Cabezas infladoras de llantas Juego para reparar mangueras de 3⁄8"", Hembra 6","Cabezas infladoras de llantas Juego para reparar mangueras de 3⁄8""",,,Hembra 6,52,62,62,62,,True,alta,True,107,True,discrepancia_clave
19089,,VAL-INF-1/4,"Infladores de cabeza doble, 600 psi",Infladores de cabeza doble,,,600 psi,110,120,130,130,,True,alta,True,107,True,discrepancia_clave
19094,,JAN-15,,PU,,,"1⁄v"" NPT",485,535,585,585,,False,media,True,106,True,descripcion_ambigua;extraccion_ambigua
19214,,MAN-AP-7.5-3/8,,de hule para compresor rudo,,,7.5 m,355,390,430,430,,False,baja,True,101,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
19238,,UNI-LL-1/4,Filtro y regulador de presión de aire con módulo de lubricación,Filtro y regulador de presión de aire con módulo de lubricación,,,,815,895,990,990,,True,alta,True,101,True,discrepancia_clave
19239,,REGU-1/4,Regulador de aire,Regulador de aire,,,,150,165,180,180,,True,alta,True,101,True,discrepancia_clave
19270,,PA-RTX,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19281,,SU-675R,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19282,,SU-1125R,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19283,,SU-2250C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19285,,SU-1000C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19286,,SU-3000C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19287,,SU-5000C,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19322,,BAS-CU-60,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19324,,ROTO-1/2N7,,,,,Rotomartillo,1600,1765,1765,1765,,False,baja,True,236,True,clave_ambigua;descripcion_ambigua;discrepancia_clave;extraccion_ambigua
19325,,R27-COMP-25/50L,"L Compresor 10 L, Filtro de aire",L Compresor 10 L,,,Filtro de aire,72,79,87,87,,True,alta,True,99,True,discrepancia_clave
19327,,R29-COMP-25/50L,"Refacciones para compresores, Válvula reguladora COMP-50LTyCOMP-25LT 1 6",Refacciones para compresores,,,Válvula reguladora COMP-50LTyCOMP-25LT 1 6,200,240,240,240,,True,alta,True,99,True,discrepancia_clave
19328,,R30-COMP-25/50L,"L Compresor 10 L, Carcasa",L Compresor 10 L,,,Carcasa,355,390,430,430,,True,alta,True,99,True,discrepancia_clave
19358,,COMP-120LV,,referencia código contra,,,98,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19359,,COMP-120LH,,referencia código contra,,,98,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19360,,COMP-50LV,,referencia código contra,,,99,,,,,,False,baja,True,,True,clave_ambigua;extraccion_ambigua;precio_no_recuperado
19372,,TPN-731EK,,,,,4 kg (c@> .cc3E@D8@E),1625,1775,1950,1950,,False,media,True,104,True,descripcion_ambigua;extraccion_ambigua
19389,,PAD-861VI,,,,,Respaldo de vinil -,225,270,270,270,,False,media,True,105,True,descripcion_ambigua;extraccion_ambigua
19390,,PAD-861VE,,,,,Respaldo fijación hook and loop -,225,270,270,270,,False,media,True,105,True,descripcion_ambigua;extraccion_ambigua
19457,,ROTO-1/2N6,,,,,× Rotomartillo,1050,1100,1150,1150,,False,baja,True,236,True,clave_ambigua;descripcion_ambigua;discrepancia_clave;extraccion_ambigua
19605,,CV-5DX,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19609,,CB-MOTE-18,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19622,,DUO-1/4X4B,"de desarmadores, mango Comfort Grip, i|ve","de desarmadores, mango Comfort Grip",,,i|ve,98,108,118,118,,True,alta,True,139,True,discrepancia_clave
19623,,DUO-3/16X4B,"de desarmadores, mango Comfort Grip, k|sxe","de desarmadores, mango Comfort Grip",,,k|sxe,84,93,103,103,,True,alta,True,139,True,discrepancia_clave
19627,,CB-RT-1/2NX2,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19658,,RN-X,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19660,,PCACY-P,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19662,,PARRO-LP,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
19678,,EM-15,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
