codigo_truper,codigo_barras,clave,descripcion,marca,categoria,precio_venta,existencia,datos_completos
12062,,PAF-AM,,,,,,False
12064,,RE-PIPI-340X,"Repuestos de pistolas para pintar, PIPI-340X, TRUPER EXPERT",TRUPER EXPERT,Pistolas de aire para pintar,,,True
12065,,RE-PIPI-440X,"Repuestos de pistolas para pintar, PIPI-440X, TRUPER EXPERT",TRUPER EXPERT,"Pistolas de aire de GRAVEDAD, flujo de aire controlado",,,True
12066,,GAMO-4090,,,,,,False
12067,,GAMO-6130,,,,,,False
12095,,SDS-P,,,,,,False
12096,,SDS-C1,,,,,,False
12097,,SDS-C2,,,,,,False
12111,,BOAP-1/2A2,,,,,,False
12113,,BOAP-3/4A2,,,,,,False
12114,,BOAP-1A2,,,,,,False
12119,,ESM-3,,,,,,False
12120,,BES-6,,,,,,False
12122,,BES-13,,,,,,False
12123,,BES-9,,,,,,False
12125,,BES-12,"Broca escalonada óxido negro 12escalones 3/16"" a 7/8"",Truper",TRUPER,"Brocas escalonadas, para vidrio, azulejo y multimaterial",,,True
12126,,BES-10,"Broca escalonada óxido negro 10escalones 1/4 a 1-3/8"",Truper",TRUPER,"Brocas escalonadas, para vidrio, azulejo y multimaterial",,,True
12134,,DITU-45,,,,,,False
12138,,PUDE-1100,,,,,,False
12140,,PUDE-1101,,,,,,False
12141,,PUDE-1102,,,,,,False
12143,,PUDE-1103,,,,,,False
12144,,PUDE-1200,,,,,,False
12146,,PUDE-1201,,,,,,False
12147,,PUDE-1202,"Estuche con 5 puntas de cruz PH2 largo 2"", TRUPER EXPERT",TRUPER EXPERT,"Puntas para desarmador de cruz, de impacto y planas",,,True
12149,,PUDE-1203,,,,,,False
12150,,PUDE-1300,,,,,,False
12152,,PUDE-1301,,,,,,False
12153,,PUDE-1302,,,,,,False
12155,,PUDE-1303,,,,,,False
12161,,PUDE-2201,,,,,,False
12162,,PUDE-2202,,,,,,False
12164,,PUDE-2203,,,,,,False
12165,,PUDE-3115,,,,,,False
12167,,PUDE-3125,,,,,,False
12168,,PUDE-3128,,,,,,False
12170,,PUDE-3131,,,,,,False
12171,,PUDE-3225,,,,,,False
12173,,PUDE-3228,,,,,,False
12174,,PUDE-3231,,,,,,False
12176,,PUDE-3227,,,,,,False
12177,,PUDE-4201,,,,,,False
12179,,PUDE-4202,,,,,,False
12180,,PUDE-4203,,,,,,False
12186,,PUDE-5106,,,,,,False
12191,,PUDE-5107,,,,,,False
12192,,PUDE-5108,,,,,,False
12194,,PUDE-5109,,,,,,False
12197,,PUDE-5110,,,,,,False
12198,,PUDE-5115,,,,,,False
12200,,PUDE-5120,,,,,,False
12201,,PUDE-5125,,,,,,False
12203,,PUDE-5127,,,,,,False
12204,,PUDE-5130,,,,,,False
12206,,PUDE-5140,,,,,,False
12207,,PUDE-5206,,,,,,False
12209,,PUDE-5207,,,,,,False
12210,,PUDE-5208,,,,,,False
12212,,PUDE-5209,,,,,,False
12213,,PUDE-5210,,,,,,False
12215,,PUDE-5215,,,,,,False
12216,,PUDE-5220,,,,,,False
12251,,COS-26X,,,,,,False
12254,,HIDR-1/2X50,,,,,,False
12255,,HIDR-1X100,,,,,,False
12256,,PUDE-5225,,,,,,False
12257,,HIDR-1-1/2X150,,,,,,False
12260,,PUDE-5227,,,,,,False
12261,,PUDE-5230,,,,,,False
12262,,PUDE-5240,,,,,,False
12263,,PUDE-6110,,,,,,False
12264,,PUDE-6115,,,,,,False
12265,,PUDE-6120,,,,,,False
12279,,DECA-25,,,,,,False
12280,,DECA-25X,,,,,,False
12282,,SOL-95/5S,,,,,,False
12283,,SOL-1/2-1/2S,,,,,,False
12284,,SOL-50/50S,,,,,,False
12286,,CF-3/4B,,,,,,False
12287,,CM-3/4B,,,,,,False
12288,,CF-5/8B,,,,,,False
12289,,CM-5/8B,,,,,,False
12322,,BIMBO-30,,,,,,False
12327,,PUDE-6125,,,,,,False
12328,,PUDE-6127,,,,,,False
12335,,CAR-INA2,,,,,,False
12336,,CAR-INA2-2,,,,,,False
12346,,PUDE-6130,,,,,,False
12347,,T201-6X,,,,,,False
12348,,T203-7X,,,,,,False
12349,,T202-7X,,,,,,False
12350,,T200-8X,,,,,,False
12351,,T200-9X,,,,,,False
12352,,RASP-1,,,,,,False
12353,,T202-8,,,,,,False
12354,,PUDE-6140,,,,,,False
12357,,PUDE-6210,,,,,,False
12358,,PUDE-6215,,,,,,False
12360,,PUDE-6220,,,,,,False
12397,,LLA-14,,,,,,False
12398,,LLA-16,,,,,,False
12399,,LLA-24,,,,,,False
12400,,PUDE-6225,,,,,,False
12401,,PIES-1036,,,,,,False
12402,,PIES-1060,,,,,,False
12407,,BOAJ-1/2,,,,,,False
12408,,BOAJ-1,,,,,,False
12409,,BOAJ-1-1/2,,,,,,False
12410,,D-7410-M,,,,,,False
12412,,D-7412-M,,,,,,False
12413,,D-7413-M,,,,,,False
12414,,D-7414-M,,,,,,False
12415,,D-7415-M,,,,,,False
12416,,D-7416-M,,,,,,False
12417,,D-7417-M,,,,,,False
12418,,D-7418-M,,,,,,False
12419,,D-7419-M,,,,,,False
12420,,D-7420-M,,,,,,False
12421,,D-7421-M,,,,,,False
12422,,D-7310-ML,,,,,,False
12423,,D-7311-ML,,,,,,False
12424,,D-7312-ML,,,,,,False
12425,,D-7313-ML,,,,,,False
12426,,D-7314-ML,,,,,,False
12427,,D-7315-ML,,,,,,False
12428,,D-7316-ML,,,,,,False
12429,,D-7317-ML,,,,,,False
12430,,D-7318-ML,,,,,,False
12431,,D-7319-ML,,,,,,False
12432,,D-7320-ML,,,,,,False
12433,,D-7321-ML,,,,,,False
12434,,D-7516-L,,,,,,False
12435,,D-7517-L,,,,,,False
12436,,D-7518-L,,,,,,False
12438,,D-7520-L,,,,,,False
12439,,D-7521-L,,,,,,False
12440,,D-7522-L,,,,,,False
12441,,D-7523-L,,,,,,False
12442,,D-7524-L,,,,,,False
12443,,J-MATA-76,,,,,,False
12444,,JPM-5X,,,,,,False
12445,,JPM-10,,,,,,False
12446,,JPM-7,,,,,,False
12459,,PUDE-6227,,,,,,False
12465,,BRT-1/2C,,,,,,False
12466,,BRT-1C,,,,,,False
12467,,BRT-1-1/2C,,,,,,False
12468,,BRT-2C,,,,,,False
12469,,BRT-3C,,,,,,False
12470,,BRT-4C,,,,,,False
12484,,PUDE-6230,,,,,,False
12485,,PUDE-6240,,,,,,False
12486,,PUDE-7109,,,,,,False
12487,,CB-ESMA-9N3,,,,,,False
12489,,PUDE-7112,,,,,,False
12490,,PUDE-7115,,,,,,False
12492,,PUDE-7118,,,,,,False
12493,,PUDE-7125,,,,,,False
12494,,PUDE-7131,,,,,,False
12496,,DES-26C,,,,,,False
12497,,DES-30R,,,,,,False
12498,,DES-30C,,,,,,False
12499,,M-33NB,,,,,,False
12500,,M-33,,,,,,False
12501,,M-22,,,,,,False
12502,,M-33V,,,,,,False
12503,,M-33A,,,,,,False
12504,,M-33R,,,,,,False
12505,,M-33Z,,,,,,False
12506,,M-33B,,,,,,False
12507,,M-33G,,,,,,False
12511,,CTF-1,,,,,,False
12512,,CTF-1/2X13,,,,,,False
12513,,CTF-3/4X13,,,,,,False
12514,,CTF-1X13,,,,,,False
12515,,CTF-1/2X7X,,,,,,False
12516,,CTF-1/2X13X,,,,,,False
12517,,CTF-3/4X13X,,,,,,False
12518,,CTF-1X13X,,,,,,False
12520,,CTF-1/2,,,,,,False
12521,,CTF-3/4,,,,,,False
12522,,CTF-1/2B,,,,,,False
12527,,PUDE-7102,,,,,,False
12528,,PUDE-7103,,,,,,False
12529,,PUDE-7104,,,,,,False
12536,,CB-CEP-12,,,,,,False
12539,,PUDE-7105,,,,,,False
12544,,DICOF-3010,,,,,,False
12545,,DICOF-4510,,,,,,False
12546,,DICOF-7015,,,,,,False
12549,,PUDE-7106,,,,,,False
12564,,ABT-784,,,,,,False
12565,,ABT-774,,,,,,False
12567,,ABT-999,,,,,,False
12568,,ABT-739,,,,,,False
12569,,ABT-556,,,,,,False
12571,,DICOF-9020I,,,,,,False
12572,,ABT-791,,,,,,False
12577,,PUDE-7108,,,,,,False
12578,,CIDE-101,,,,,,False
12579,,CIDE-303,,,,,,False
12583,,CIDE-301,,,,,,False
12585,,CIDE-302,,,,,,False
12597,,CIPRE-33A,,,,,,False
12600,,BOS-3/4LP,,,,,,False
12601,,BOS-1/2LP,,,,,,False
12602,,BOS-1LP,,,,,,False
12603,,BOS-1SP,,,,,,False
12604,,BOS-1-1/2SP,,,,,,False
12607,,BOS-1SM,,,,,,False
12608,,BOS-1-1/2SM,,,,,,False
12609,,PUDE-7209,,,,,,False
12619,,PUDE-7212,,,,,,False
12628,,PUDE-7215,,,,,,False
12629,,PUDE-7218,,,,,,False
12638,,TP20ME,,,,,,False
12639,,TP30ME,,,,,,False
12640,,TP50ME,,,,,,False
12645,,TFC-100ME,,,,,,False
12646,,TFC-30ME,,,,,,False
12647,,TFC-50ME,,,,,,False
12648,,CRUCE-30,,,,,,False
12649,,CRUCE-50,,,,,,False
12650,,GU-441,,,,,,False
12651,,GU-442,,,,,,False
12652,,GU-443,,,,,,False
12653,,PUDE-7225,,,,,,False
12654,,PUDE-7231,,,,,,False
12655,,CEA-82,,,,,,False
12665,,CB-GRUPO6,,,,,,False
12666,,CB-GRUPO7,,,,,,False
12668,,RC-DB-63,,,,,,False
12669,,TP-DB-63,,,,,,False
12670,,RE-DB-63,,,,,,False
12671,,DES-63,,,,,,False
12691,,PUDE-7202,,,,,,False
12692,,PUDE-7203,,,,,,False
12697,,PUDE-7204,,,,,,False
12699,,PUDE-7205,,,,,,False
12700,,CF-1/2B,,,,,,False
12702,,CM-1/2B,,,,,,False
12703,,PUDE-7206,,,,,,False
12704,,CFM-1/2B,,,,,,False
12705,,PUDE-7208,,,,,,False
12706,,CFM-5/8B,,,,,,False
12708,,CFM-3/4B,,,,,,False
12710,,REM-1/2,,,,,,False
12712,,REF-1/2,,,,,,False
12714,,REMA-1/2,,,,,,False
12715,,PUDE-8204,,,,,,False
12716,,REM-5/8-3/4,,,,,,False
12717,,PUDE-1205,,,,,,False
12718,,REF-5/8-3/4,,,,,,False
12719,,PUDE-3001,,,,,,False
12720,,REMA-5/8-3/4,,,,,,False
12721,,PUDE-3002,,,,,,False
12722,,CLICK-ACC,,,,,,False
12723,,R-CAU-80,,,,,,False
12724,,CLICK-GR,,,,,,False
12725,,CULI-5X,,,,,,False
12726,,CLICK-M,,,,,,False
12727,,CLICK-F,,,,,,False
12728,,CLICK-SET,,,,,,False
12729,,R-CAU-100,,,,,,False
12730,,SET-4AD,,,,,,False
12731,,PA-TRM,,,,,,False
12732,,PA-RSG,,,,,,False
12733,,PA-GA,,,,,,False
12734,,PA-RM,,,,,,False
12752,,BCT-3/16X4-B,,,,,,False
12753,,BCT-3/16X6-B,,,,,,False
12754,,BCT-1/4X4-B,,,,,,False
12755,,BCT-1/4X6-B,,,,,,False
12756,,BCT-5/16X4-B,,,,,,False
12757,,BCT-5/16X6-B,,,,,,False
12758,,BCT-3/8X5-B,,,,,,False
12759,,BCT-3/8X6-B,,,,,,False
12760,,BCT-1/2X6-B,,,,,,False
12764,,PA-GU,,,,,,False
12775,,PA-CA,,,,,,False
12778,,PAM-NE,,,,,,False
12779,,PAM-RO,,,,,,False
12780,,BOPA-1/2,,,,,,False
12781,,BOPA-3/4,,,,,,False
12782,,BOPA-1,,,,,,False
12783,,GRAS-45,,,,,,False
12795,,COT-30X,,,,,,False
12796,,REP-COT-30X,,,,,,False
12815,,AM-VA,"Amarrador de varillas, TRUPER",TRUPER,"Barretas, barras, grifas y amarrador de varillas",,,True
12830,,CP-12X,,,,,,False
12831,,CP-14X,,,,,,False
12832,,CP-18X,,,,,,False
12833,,CP-24X,,,,,,False
12834,,CP-30X,,,,,,False
12835,,CP-36X,,,,,,False
12836,,REP-CP-12X,,,,,,False
12837,,REP-CP-14X,,,,,,False
12838,,REP-CP-18X,,,,,,False
12839,,REP-CP-24X,,,,,,False
12840,,REP-CP-30X,,,,,,False
12841,,REP-CP-36X,,,,,,False
12842,,REP-E9,,,,,,False
12844,,PUNCA-14,,,,,,False
12845,,DOTU-50,,,,,,False
12846,,DOTU-5075,,,,,,False
12847,,DOTU-75100,,,,,,False
12850,,COT-16,,,,,,False
12851,,COT-30E,,,,,,False
12853,,COT-30,,,,,,False
12856,,COT-32,,,,,,False
12857,,COT-PPR,,,,,,False
12859,,COT-50,,,,,,False
12860,,COT-PVC,,,,,,False
12861,,REP-COT-45X/30E,,,,,,False
12862,,REP-COTS,,,,,,False
12867,,COT-PVC-X,,,,,,False
12868,,JAV-7,,,,,,False
12871,,JCA-3,,,,,,False
12874,,LLAP-12,"Llave 12"" para plomero, TRUPER",TRUPER,Llaves para filtro de aceite y universales,,,True
12876,,ET-8FX,,,,,,False
12881,,ET-10FX,,,,,,False
12883,,DTH-12,,,,,,False
12884,,DTH-16,,,,,,False
12888,,PHF-2,,,,,,False
12889,,CARBA-50X,,,,,,False
12890,,LI-CA-300R,,,,,,False
12892,,JD-1/2X64MP,,,,,,False
12893,,JD-103MP,,,,,,False
12894,,JD-199MP,,,,,,False
12895,,PUDE-9018,,,,,,False
12905,,SEPO-280G,,,,,,False
12906,,SEPO-280B,,,,,,False
12910,,LAGAS-4000,,,,,,False
12929,,CAZ-40,,,,,,False
12931,,CAZ-60B,,,,,,False
12934,,REP-CAZ-40/60,,,,,,False
12936,,REP-CAZ-2,,,,,,False
12939,,PUDE-9025,,,,,,False
12940,,PUDE-9027,,,,,,False
12942,,PUDE-9031,,,,,,False
12943,,PUDE-9087,,,,,,False
12945,,PUDE-9005,,,,,,False
12946,,PUDE-9006,,,,,,False
12948,,PUDE-9008,,,,,,False
12949,,PUDE-9010,,,,,,False
12951,,ROD-300,,,,,,False
12952,,ROD-500,,,,,,False
12953,,CV-5,,,,,,False
12954,,CV-5X,,,,,,False
12955,,PUDE-9012,,,,,,False
12970,,DID-1100,,,,,,False
12972,,SELO-20,,,,,,False
12973,,SELO-30,,,,,,False
12974,,SELO-50,,,,,,False
12976,,DID-390,,,,,,False
12977,,DID-145,,,,,,False
12978,,DID-190,,,,,,False
12979,,DID-240,,,,,,False
12980,,DID-245,,,,,,False
12981,,DID-270,,,,,,False
12982,,DID-290,,,,,,False
12988,,HIL-65,,,,,,False
12989,,HIL-165,,,,,,False
12990,,CT-6,,,,,,False
12991,,CT-9,,,,,,False
12992,,CT-10,,,,,,False
12993,,CT-11,,,,,,False
12994,,CT-9G,,,,,,False
13003,,CT-6C,,,,,,False
13004,,CT-7C,,,,,,False
13005,,CT-8C,,,,,,False
13006,,CT-9C,,,,,,False
13007,,CT-10C,"Cuchara para albañil 10"" forjada tipo Centroamericana,TRUPER",TRUPER,Cucharas para albañil,,,True
13008,,TIRO-G,,,,,,False
13024,,RODI-TIRO-G,,,,,,False
13025,,ASP-TIRO-G,,,,,,False
13026,,MANI-TIRO-G,,,,,,False
13027,,CARBA-50,,,,,,False
13028,,CARBA-140,,,,,,False
13029,,CARBA-200,,,,,,False
13033,,RUFLA-160,,,,,,False
13034,,RUFLA-180,,,,,,False
13035,,RUFLA-1120,,,,,,False
13036,,RUFLA-240,,,,,,False
13037,,RUFLA-260,,,,,,False
13038,,RUFLA-280,,,,,,False
13039,,RUFLA-2120,,,,,,False
13040,,RUFLA-340,,,,,,False
13041,,RUFLA-360,,,,,,False
13042,,RUFLA-380,,,,,,False
13043,,CU-TRIX,,,,,,False
13044,,RUFLA-3120,,,,,,False
13047,,SOPLA-26T,,,,,,False
13065,,PCH-8X,,,,,,False
13066,,PCH-10X,,,,,,False
13068,,PEX-10X,,,,,,False
13070,,TA-850,,,,,,False
13071,,TA-851,,,,,,False
13074,,D-850-1/2,,,,,,False
13075,,P-850-1/2,,,,,,False
13076,,D-850-3/4,,,,,,False
13077,,P-850-3/4,,,,,,False
13078,,D-850-1,,,,,,False
13079,,P-850-1,,,,,,False
13080,,D-850-1-1/4,,,,,,False
13081,,P-850-1-1/4,,,,,,False
13082,,D-850-1-1/2,,,,,,False
13083,,P-850-1-1/2,,,,,,False
13084,,D-850-2,,,,,,False
13085,,P-850-2,,,,,,False
13086,,CA-850,,,,,,False
13087,,CA-851,,,,,,False
13088,,CU-CE-4-1/2NX,,,,,,False
13089,,CEPEL-4-1/2NX,,,,,,False
13095,,CB-CE-4-1/2NX,,,,,,False
13098,,MACH-18X,,,,,,False
13101,,COBI-3,,,,,,False
13116,,PROSO-1,,,,,,False
13117,,PROSO-2,,,,,,False
13118,,PROSO-3,,,,,,False
13119,,BA-NR,,,,,,False
13120,,CONO-45,,,,,,False
13121,,CONO-45R,,,,,,False
13122,,CONO-70,,,,,,False
13123,,CONO-70R,,,,,,False
13126,,CONO-90,,,,,,False
13127,,CONO-90R,,,,,,False
13130,,CHMA-3,,,,,,False
13133,,CHMA-3.5,,,,,,False
13136,,CHMA-4,,,,,,False
13140,,LLC-802,,,,,,False
13147,,LLJ-140B,,,,,,False
13164,,JC-10PM,,,,,,False
13176,,ENNE-120,,,,,,False
13177,,ENNE-70,,,,,,False
13178,,ENNE-160,,,,,,False
13179,,CLNE-23,,,,,,False
13180,,CLNE-18,,,,,,False
13181,,CLNE-16,,,,,,False
13194,,GU-645,,,,,,False
13195,,GU-655,,,,,,False
13214,,M-1449-N,,,,,,False
13217,,C-4785,,,,,,False
13218,,E-4760,,,,,,False
13221,,D-4769,,,,,,False
13227,,LL-2008XR,,,,,,False
13228,,LL-2010XR,,,,,,False
13245,,GRANEU-3/8-13,,,,,,False
13246,,GRANEU-3/8-16,,,,,,False
13287,,SOL-1/2-1/2M,,,,,,False
13288,,SOL-50/50M,,,,,,False
13289,,SOL-95/5M,,,,,,False
13290,,GU-111,,,,,,False
13291,,GU-112,,,,,,False
13292,,GU-113,,,,,,False
13293,,GU-121,,,,,,False
13294,,GU-122,,,,,,False
13295,,GU-123,,,,,,False
13296,,GU-311,,,,,,False
13297,,GU-331,,,,,,False
13320,,GRANEU-7/16-19,,,,,,False
13321,,GRANEU-7/16-25,,,,,,False
13334,,GRANEU-7/16-32,,,,,,False
13335,,GRANEU-7/16-38,,,,,,False
13336,,NAMU-LL,,,,,,False
13337,,LLA-49,,,,,,False
13338,,BRT-1-1/2AS,,,,,,False
13339,,BRT-2AS,,,,,,False
13340,,BRT-2-1/2AS,,,,,,False
13341,,BRT-3AS,,,,,,False
13342,,BRT-1S,,,,,,False
13343,,BRT-1-1/2S,,,,,,False
13344,,BRT-2S,,,,,,False
13345,,BRT-2-1/2S,,,,,,False
13346,,BRT-3S,,,,,,False
13347,,BRT-4S,,,,,,False
13348,,GRANEU-7/16-45,,,,,,False
13349,,GRANEU-7/16-50,,,,,,False
13373,,CLANEU-23-12,,,,,,False
13374,,CLANEU-23-15,,,,,,False
13375,,D-7412-H,,,,,,False
13376,,D-7414-H,,,,,,False
13377,,D-7416-H,,,,,,False
13378,,D-7418-H,,,,,,False
13379,,D-7420-H,,,,,,False
13380,,D-7422-H,,,,,,False
13381,,D-7424-H,,,,,,False
13382,,D-7426-H,,,,,,False
13383,,D-7428-H,,,,,,False
13384,,D-7430-H,,,,,,False
13385,,D-7432-H,,,,,,False
13386,,D-7312-HL,,,,,,False
13387,,D-7314-HL,,,,,,False
13388,,D-7316-HL,,,,,,False
13389,,D-7318-HL,,,,,,False
13390,,D-7320-HL,,,,,,False
13391,,D-7322-HL,,,,,,False
13392,,D-7324-HL,,,,,,False
13393,,D-7326-HL,,,,,,False
13394,,D-7328-HL,,,,,,False
13395,,D-7330-HL,,,,,,False
13396,,D-7332-HL,,,,,,False
13397,,D-7434-H,,,,,,False
13398,,D-7436-H,,,,,,False
13399,,D-7440-H,,,,,,False
13400,,D-7334-HL,,,,,,False
13401,,D-7336-HL,,,,,,False
13402,,D-7340-HL,,,,,,False
13403,,CLANEU-23-18,,,,,,False
13404,,CLANEU-23-19,,,,,,False
13406,,CLANEU-23-22,,,,,,False
13407,,CLANEU-23-25,,,,,,False
13408,,CLANEU-23-30,,,,,,False
13410,,M-1249,,,,,,False
13412,,M-1268,,,,,,False
13413,,M-3812,,,,,,False
13414,,E-5460,,,,,,False
13415,,LIREX-480,"Linterna recargable con luz emergencia, 480lm, TRUPER EXPERT",TRUPER EXPERT,"Linternas LED de emergencia, lámparas de trabajo y de taller",,,True
13416,,E-5461,,,,,,False
13418,,E-5463,,,,,,False
13419,,M-1438,,,,,,False
13425,,LL-2012XR,,,,,,False
13429,,LL-2014XR,,,,,,False
13431,,LL-2016XR,,,,,,False
13432,,C-5285,,,,,,False
13446,,CB-CE-3-1/4N,,,,,,False
13461,,CB-LB-3X21A2,,,,,,False
13468,,WT-110,,,,,,False
13469,,WT-240,,,,,,False
13470,,WT-350,,,,,,False
13471,,WT-400,,,,,,False
13472,,WT-550,,,,,,False
13473,,CHS-600N,,,,,,False
13474,,CHS-600V,,,,,,False
13475,,CHS-700N,,,,,,False
13476,,CHS-700V,,,,,,False
13479,,CHS-800N-M,,,,,,False
13480,,CHS-800N-L,,,,,,False
13481,,CHS-800N-XL,,,,,,False
13482,,CHS-800V-M,,,,,,False
13483,,CHS-800V-L,,,,,,False
13484,,CHS-800V-XL,,,,,,False
13511,,M-22V,,,,,,False
13512,,M-22A,,,,,,False
13513,,M-22R,,,,,,False
13514,,M-22Z,,,,,,False
13515,,M-22B,,,,,,False
13516,,M-22G,,,,,,False
13519,,BAS-50R,,,,,,False
13521,,DES-1000,,,,,,False
13547,,TORQ-3/4,,,,,,False
13548,,LL-2018XR,,,,,,False
13549,,LL-2020XR,,,,,,False
13551,,LL-2024XR,,,,,,False
13553,,LL-2026XR,,,,,,False
13555,,BOAJ-1/2I,,,,,,False
13557,,BOAJ-3/4I,,,,,,False
13559,,BOAJ-1I,,,,,,False
13567,,TORQ-3/8,,,,,,False
13568,,TORQ-1/2,,,,,,False
13593,,TN-HN-1/2X24,,,,,,False
13594,,TN-HN-1/2X50,,,,,,False
13595,,DMP-33,,,,,,False
13596,,TN-HN-1X100,,,,,,False
13597,,TN-HN-1-1/2X150,,,,,,False
13600,,LL-2028XR,,,,,,False
13648,,LL-2030XR,,,,,,False
13649,,M-1412,,,,,,False
13652,,M-3849-P,,,,,,False
13653,,M-1249-P,,,,,,False
13654,,LL-2032XR,,,,,,False
13656,,LL-2008MXR,,,,,,False
13659,,M-3849,,,,,,False
13661,,M-3865,,,,,,False
13662,,LL-2009MXR,,,,,,False
13663,,E-5260,,,,,,False
13664,,LL-2010MXR,,,,,,False
13665,,E-5261,,,,,,False
13666,,LL-2011MXR,,,,,,False
13667,,E-5262,,,,,,False
13668,,LL-2012MXR,,,,,,False
13687,,PI-CLNE-16,,,,,,False
13688,,PI-CLNE-18,,,,,,False
13689,,PI-CLNE-23,,,,,,False
13690,,PI-ENNE-70,,,,,,False
13691,,JC-20PM,,,,,,False
13692,,LL-2013MXR,,,,,,False
13694,,SOIN-160,,,,,,False
13695,,SOIN-120/160,,,,,,False
13696,,SOIN-200,,,,,,False
13697,,PI-ENNE-120,,,,,,False
13698,,PI-ENNE-160,,,,,,False
13699,,LL-2014MXR,,,,,,False
13711,,LL-2015MXR,,,,,,False
13722,,R-POMA-15PI,,,,,,False
13723,,R-POMA-15PD,,,,,,False
13727,,LL-2016MXR,,,,,,False
13728,,LL-2017MXR,,,,,,False
13729,,CASO-3,,,,,,False
13730,,KIT-RES-MU,"Kit respirador con cartuchos multigas, TRUPER EXPERT",TRUPER EXPERT,Respiradores y goggles,,,True
13732,,RES-X,"Respirador profesional media cara, TRUPER EXPERT",TRUPER EXPERT,Respiradores y goggles,,,True
13737,,PREH-12G,,,,,,False
13738,,PREH-20G,,,,,,False
13739,,PREH-30G,,,,,,False
13754,,LL-2018MXR,,,,,,False
13756,,LL-2019MXR,,,,,,False
13758,,LL-2021MXR,,,,,,False
13760,,LL-2022MXR,,,,,,False
13768,,LL-2024MXR,,,,,,False
13769,,LL-2025MXR,,,,,,False
13780,,C-1292-PI,,,,,,False
13781,,C-1294-PI,,,,,,False
13782,,C-1284-PI,,,,,,False
13786,,C-352-PI,,,,,,False
13787,,C-356-PI,,,,,,False
13788,,C-361-PI,,,,,,False
13789,,C-364-PI,,,,,,False
13815,,LL-2029M,,,,,,False
13816,,LL-2030M,,,,,,False
13817,,LL-2032M,,,,,,False
13818,,LL-2033M,,,,,,False
13819,,LL-2034M,,,,,,False
13820,,LL-2036M,,,,,,False
13821,,LL-2038M,,,,,,False
13822,,LL-2041M,,,,,,False
13824,,COMP-12S,,,,,,False
13830,,COMP-24S,,,,,,False
13836,,COMP-30S,,,,,,False
13847,,COMP-50S,,,,,,False
13874,,JD-3/4X24M,,,,,,False
13889,,NV-3,,,,,,False
13891,,R-ROPI-930,"Felpa para rodillo 9x1-1/4"" superficies extra rugosas,TRUPER",TRUPER,Felpas para rodillos,,,True
13900,,M-3449,,,,,,False
13902,,E-5660,,,,,,False
13904,,E-5661,,,,,,False
13906,,E-5663,,,,,,False
13908,,M-3468,,,,,,False
13909,,M-4766,,,,,,False
13912,,C-5685,,,,,,False
13913,,L-5486,,,,,,False
13914,,L-5686,,,,,,False
13915,,E-4761,,,,,,False
13916,,E-5266,,,,,,False
13917,,E-5462,,,,,,False
13918,,E-5464,,,,,,False
13919,,E-5465,,,,,,False
13920,,E-5466,,,,,,False
13922,,M-1266,,,,,,False
13923,,M-1267,,,,,,False
13924,,M-1270,,,,,,False
13925,,SDS-C3,,,,,,False
13926,,JPH-1/2X6M,,,,,,False
13927,,SDS-C4,,,,,,False
13928,,JPT-1/2X7,,,,,,False
13929,,JPH-1/2X7PH,,,,,,False
13931,,ERGO-4570,,,,,,False
13933,,CB-ERGO-4570,,,,,,False
13934,,JD-1/2X19P,,,,,,False
13935,,ERGO-4590,,,,,,False
13936,,JD-1/2X19M,,,,,,False
13937,,CB-ERGO-4590,,,,,,False
13938,,JD-1/2X26MP,,,,,,False
13939,,JD-1/4X45M,,,,,,False
13940,,JD-1/2X42MP,,,,,,False
13950,,JD-3/8X9P,,,,,,False
13952,,JD-3/8X9M,,,,,,False
13954,,JD-3/8X26MP,,,,,,False
13955,,JD-3/8X36MP,,,,,,False
13970,,JD-3/4X24P,,,,,,False
13975,,JD-135MP,,,,,,False
13976,,JPT-3/8X10,,,,,,False
13979,,CIDE-102,,,,,,False
13980,,JD-1/4X21P,,,,,,False
13981,,JD-1/4X21M,,,,,,False
13985,,PROCO-20X,,,,,,False
13986,,PROCO-20,,,,,,False
13987,,PROCO-14X,,,,,,False
13988,,PROCO-14,,,,,,False
13989,,PROCO-19,,,,,,False
13992,,DR-3/16X4B,,,,,,False
13995,,CIDE-103,,,,,,False
13998,,DR-1/4X4B,,,,,,False
14000,,DR-1/4X6B,,,,,,False
14003,,DR-1/4X1-1/2B,,,,,,False
14006,,DR-5/16X6B,,,,,,False
14012,,ESMA-7A3,,,,,,False
14013,,ESMA-4-1/2A12,,,,,,False
14016,,AFI-CUM,,,,,,False
14019,,DG-1/8X4B,,,,,,False
14025,,DG-1/8X6B,,,,,,False
14027,,DG-1/8X8B,,,,,,False
14034,,DG-3/16X4B,,,,,,False
14040,,DG-3/16X6B,,,,,,False
14043,,DG-3/16X8B,,,,,,False
14045,,HIL-65A,,,,,,False
14046,,HIL-65R,,,,,,False
14048,,HIL-65Z,,,,,,False
14049,,HIL-65V,,,,,,False
14051,,HIL-65N,,,,,,False
14052,,HIL-165A,,,,,,False
14054,,HIL-165R,,,,,,False
14055,,DP-1/8X4B,,,,,,False
14057,,HIL-165Z,,,,,,False
14058,,DP-1/8X6B,,,,,,False
14060,,HIL-165V,,,,,,False
14061,,HIL-165N,,,,,,False
14064,,DP-3/16X3B,,,,,,False
14067,,DP-3/16X6B,,,,,,False
